Time	Modem-Sleep	Light-Sleep
3095.666667	20.158000	1.964000
3096.000000	21.194000	1.719000
3096.333333	20.470000	1.806000
3096.666667	21.215000	1.917000
3097.000000	20.027000	1.774000
3097.333333	21.115000	1.777000
3097.666667	21.547000	1.692000
3098.000000	21.337000	1.430000
3098.333333	21.882000	1.728000
3098.666667	20.883000	1.938000
3099.000000	22.338000	1.938000
3099.333333	20.796000	1.703000
3099.666667	22.013000	1.954000
3100.000000	21.012000	1.630000
3100.333333	21.593000	1.751000
3100.666667	21.625000	1.817000
3101.000000	20.270000	1.931000
3101.333333	20.655000	1.546000
3101.666667	21.758000	1.647000
3102.000000	22.410000	1.576000
3102.333333	20.312000	1.620000
3102.666667	22.379000	1.616000
3103.000000	22.734000	1.984000
3103.333333	19.390000	1.849000
3103.666667	19.514000	1.446000
3104.000000	21.081000	1.614000
3104.333333	19.595000	1.412000
3104.666667	21.943000	1.477000
3105.000000	21.082000	1.462000
3105.333333	21.494000	1.751000
3105.666667	21.575000	1.298000
3106.000000	19.283000	1.606000
3106.333333	20.563000	1.579000
3106.666667	20.383000	1.833000
3107.000000	19.427000	1.631000
3107.333333	21.234000	1.887000
3107.666667	20.855000	1.798000
3108.000000	21.529000	1.340000
3108.333333	22.315000	1.615000
3108.666667	21.272000	1.761000
3109.000000	21.681000	2.020000
3109.333333	20.643000	1.258000
3109.666667	20.269000	1.720000
3110.000000	21.559000	1.680000
3110.333333	20.915000	1.539000
3110.666667	19.406000	1.437000
3111.000000	19.815000	1.655000
3111.333333	20.972000	1.643000
3111.666667	21.521000	1.833000
3112.000000	20.456000	1.786000
3112.333333	20.590000	1.384000
3112.666667	19.933000	1.316000
3113.000000	21.666000	1.634000
3113.333333	21.511000	1.739000
3113.666667	20.970000	1.697000
3114.000000	21.769000	1.653000
3114.333333	22.475000	1.414000
3114.666667	20.766000	1.610000
3115.000000	21.433000	1.552000
3115.333333	21.508000	1.516000
3115.666667	20.595000	1.757000
3116.000000	21.902000	1.567000
3116.333333	20.268000	1.599000
3116.666667	20.019000	1.737000
3117.000000	19.493000	1.721000
3117.333333	21.466000	1.948000
3117.666667	20.455000	1.971000
3118.000000	20.711000	1.611000
3118.333333	20.789000	1.998000
3118.666667	19.821000	1.935000
3119.000000	22.324000	1.897000
3119.333333	20.203000	1.826000
3119.666667	19.918000	1.679000
3120.000000	21.955000	1.928000
3120.333333	21.408000	1.934000
3120.666667	19.107000	1.979000
3121.000000	21.134000	1.780000
3121.333333	19.711000	1.843000
3121.666667	21.729000	1.554000
3122.000000	20.661000	1.431000
3122.333333	22.257000	1.957000
3122.666667	21.677000	1.590000
3123.000000	20.870000	1.796000
3123.333333	19.307000	1.628000
3123.666667	21.774000	1.749000
3124.000000	20.996000	1.605000
3124.333333	21.120000	1.513000
3124.666667	21.834000	1.669000
3125.000000	21.637000	1.521000
3125.333333	19.907000	1.547000
3125.666667	22.894000	2.114000
3126.000000	20.402000	1.763000
3126.333333	18.875000	2.210000
3126.666667	21.943000	1.697000
3127.000000	20.519000	1.595000
3127.333333	19.710000	1.806000
3127.666667	20.027000	1.683000
3128.000000	21.443000	1.609000
3128.333333	21.900000	1.582000
3128.666667	20.396000	1.605000
3129.000000	19.345000	1.667000
3129.333333	19.985000	1.675000
3129.666667	20.610000	1.807000
3130.000000	19.580000	1.262000
3130.333333	21.089000	1.773000
3130.666667	20.232000	2.262000
3131.000000	19.856000	1.663000
3131.333333	21.552000	1.726000
3131.666667	20.163000	1.709000
3132.000000	20.908000	1.626000
3132.333333	21.712000	1.679000
3132.666667	20.700000	1.397000
3133.000000	18.735000	1.857000
3133.333333	20.817000	1.910000
3133.666667	20.373000	1.398000
3134.000000	20.913000	1.612000
3134.333333	21.340000	1.594000
3134.666667	21.423000	1.725000
3135.000000	21.433000	1.941000
3135.333333	20.916000	1.693000
3135.666667	22.338000	1.505000
3136.000000	19.774000	1.977000
3136.333333	20.616000	1.655000
3136.666667	20.929000	1.686000
3137.000000	21.500000	1.965000
3137.333333	19.891000	1.924000
3137.666667	21.728000	1.737000
3138.000000	21.303000	1.636000
3138.333333	21.602000	1.575000
3138.666667	21.200000	1.752000
3139.000000	21.423000	2.005000
3139.333333	20.388000	2.061000
3139.666667	21.031000	1.817000
3140.000000	22.419000	1.310000
3140.333333	21.105000	1.725000
3140.666667	21.571000	1.687000
3141.000000	22.422000	1.314000
3141.333333	20.641000	2.119000
3141.666667	20.830000	1.566000
3142.000000	19.569000	1.585000
3142.333333	20.433000	1.586000
3142.666667	20.736000	1.595000
3143.000000	21.194000	1.820000
3143.333333	21.278000	1.820000
3143.666667	19.957000	1.813000
3144.000000	20.962000	1.634000
3144.333333	21.304000	1.743000
3144.666667	20.689000	1.489000
3145.000000	19.932000	1.869000
3145.333333	20.828000	1.818000
3145.666667	20.505000	1.368000
3146.000000	20.531000	1.995000
3146.333333	20.617000	1.656000
3146.666667	20.593000	1.496000
3147.000000	21.043000	1.634000
3147.333333	20.420000	1.832000
3147.666667	21.251000	1.564000
3148.000000	20.423000	1.855000
3148.333333	19.964000	1.584000
3148.666667	20.543000	1.694000
3149.000000	21.750000	1.576000
3149.333333	21.410000	1.492000
3149.666667	19.622000	2.036000
3150.000000	20.789000	1.918000
3150.333333	21.406000	1.707000
3150.666667	22.307000	1.602000
3151.000000	20.704000	1.715000
3151.333333	20.505000	1.887000
3151.666667	21.658000	1.419000
3152.000000	21.001000	1.568000
3152.333333	22.056000	2.087000
3152.666667	21.016000	1.915000
3153.000000	20.418000	1.736000
3153.333333	22.249000	1.982000
3153.666667	20.693000	1.740000
3154.000000	21.213000	1.670000
3154.333333	21.223000	1.641000
3154.666667	21.690000	1.917000
3155.000000	19.815000	1.774000
3155.333333	20.530000	1.209000
3155.666667	22.086000	1.679000
3156.000000	19.842000	1.981000
3156.333333	21.383000	1.637000
3156.666667	21.485000	1.425000
3157.000000	18.663000	1.446000
3157.333333	20.346000	1.719000
3157.666667	19.583000	1.718000
3158.000000	20.451000	1.989000
3158.333333	21.589000	1.845000
3158.666667	20.313000	1.806000
3159.000000	20.629000	1.598000
3159.333333	20.029000	2.102000
3159.666667	19.132000	1.596000
3160.000000	21.250000	1.859000
3160.333333	22.565000	1.632000
3160.666667	21.028000	1.650000
3161.000000	20.414000	1.551000
3161.333333	21.356000	2.029000
3161.666667	21.069000	1.921000
3162.000000	20.136000	1.628000
3162.333333	21.122000	1.799000
3162.666667	20.840000	1.606000
3163.000000	22.980000	1.857000
3163.333333	20.921000	1.635000
3163.666667	22.673000	1.724000
3164.000000	22.299000	1.871000
3164.333333	21.151000	1.518000
3164.666667	20.106000	1.959000
3165.000000	21.338000	2.080000
3165.333333	19.855000	1.490000
3165.666667	20.328000	1.974000
3166.000000	20.983000	1.839000
3166.333333	19.827000	1.561000
3166.666667	20.370000	1.724000
3167.000000	20.644000	1.601000
3167.333333	21.019000	1.680000
3167.666667	21.261000	1.759000
3168.000000	21.887000	1.596000
3168.333333	21.428000	1.631000
3168.666667	21.652000	1.542000
3169.000000	20.855000	1.617000
3169.333333	21.178000	1.771000
3169.666667	20.338000	1.516000
3170.000000	22.761000	1.667000
3170.333333	20.116000	1.409000
3170.666667	20.081000	1.802000
3171.000000	21.216000	2.022000
3171.333333	21.002000	1.350000
3171.666667	20.579000	1.522000
3172.000000	20.951000	1.662000
3172.333333	20.897000	1.621000
3172.666667	20.490000	1.237000
3173.000000	23.161000	1.810000
3173.333333	21.748000	1.443000
3173.666667	20.405000	1.811000
3174.000000	21.588000	1.752000
3174.333333	22.693000	1.430000
3174.666667	20.313000	1.512000
3175.000000	21.398000	1.431000
3175.333333	22.015000	1.431000
3175.666667	20.390000	1.465000
3176.000000	20.008000	1.521000
3176.333333	20.791000	1.603000
3176.666667	19.525000	1.569000
3177.000000	20.855000	1.382000
3177.333333	20.941000	1.800000
3177.666667	21.084000	1.549000
3178.000000	21.877000	1.776000
3178.333333	20.390000	1.273000
3178.666667	19.736000	1.843000
3179.000000	21.106000	1.755000
3179.333333	21.065000	1.655000
3179.666667	20.837000	1.935000
3180.000000	20.696000	1.876000
3180.333333	20.426000	1.496000
3180.666667	21.766000	1.722000
3181.000000	20.984000	1.925000
3181.333333	20.711000	1.485000
3181.666667	19.743000	1.500000
3182.000000	21.690000	1.371000
3182.333333	22.175000	1.703000
3182.666667	22.444000	1.416000
3183.000000	19.867000	1.678000
3183.333333	21.735000	2.039000
3183.666667	21.598000	1.753000
3184.000000	20.703000	2.052000
3184.333333	21.282000	1.783000
3184.666667	20.270000	1.547000
3185.000000	21.906000	1.969000
3185.333333	19.635000	1.864000
3185.666667	20.425000	1.574000
3186.000000	20.711000	1.393000
3186.333333	21.321000	2.159000
3186.666667	20.397000	1.783000
3187.000000	20.681000	1.893000
3187.333333	20.026000	1.963000
3187.666667	20.950000	1.793000
3188.000000	21.433000	1.866000
3188.333333	20.261000	1.745000
3188.666667	21.956000	1.732000
3189.000000	20.017000	1.546000
3189.333333	21.185000	1.580000
3189.666667	21.193000	1.710000
3190.000000	21.943000	1.363000
3190.333333	20.853000	1.706000
3190.666667	20.756000	1.644000
3191.000000	21.674000	1.705000
3191.333333	19.498000	1.614000
3191.666667	21.301000	1.568000
3192.000000	21.757000	1.717000
3192.333333	21.428000	1.855000
3192.666667	20.192000	1.736000
3193.000000	21.335000	1.523000
3193.333333	19.419000	1.531000
3193.666667	20.397000	1.898000
3194.000000	22.755000	1.741000
3194.333333	21.268000	1.913000
3194.666667	21.272000	2.030000
3195.000000	22.273000	1.811000
3195.333333	20.307000	1.807000
3195.666667	21.421000	1.409000
3196.000000	21.164000	1.640000
3196.333333	19.826000	1.911000
3196.666667	19.850000	1.684000
3197.000000	21.452000	1.706000
3197.333333	21.034000	1.615000
3197.666667	20.799000	1.704000
3198.000000	21.837000	1.574000
3198.333333	21.052000	1.681000
3198.666667	20.790000	1.670000
3199.000000	20.166000	1.838000
3199.333333	21.022000	1.563000
3199.666667	20.125000	1.853000
3200.000000	20.291000	1.650000
3200.333333	20.032000	1.966000
3200.666667	20.955000	1.676000
3201.000000	21.610000	1.932000
3201.333333	21.292000	1.898000
3201.666667	20.767000	1.758000
3202.000000	20.689000	1.727000
3202.333333	20.879000	1.520000
3202.666667	22.256000	1.690000
3203.000000	19.988000	1.601000
3203.333333	20.676000	1.657000
3203.666667	22.248000	1.669000
3204.000000	19.653000	1.269000
3204.333333	21.893000	1.873000
3204.666667	21.514000	1.590000
3205.000000	22.059000	1.691000
3205.333333	20.439000	1.342000
3205.666667	21.540000	2.155000
3206.000000	19.086000	1.472000
3206.333333	20.581000	1.989000
3206.666667	21.330000	1.599000
3207.000000	20.644000	1.521000
3207.333333	20.194000	1.597000
3207.666667	21.584000	1.462000
3208.000000	22.126000	1.715000
3208.333333	20.819000	1.692000
3208.666667	20.978000	1.939000
3209.000000	20.898000	1.804000
3209.333333	20.402000	1.956000
3209.666667	20.405000	2.289000
3210.000000	21.047000	2.055000
3210.333333	20.662000	1.661000
3210.666667	21.339000	1.942000
3211.000000	21.651000	1.676000
3211.333333	19.794000	1.847000
3211.666667	20.759000	1.994000
3212.000000	21.135000	2.269000
3212.333333	20.225000	1.547000
3212.666667	20.445000	1.750000
3213.000000	20.426000	2.174000
3213.333333	20.622000	1.528000
3213.666667	20.449000	1.689000
3214.000000	21.808000	1.537000
3214.333333	20.866000	1.761000
3214.666667	20.764000	1.449000
3215.000000	21.511000	1.671000
3215.333333	20.921000	1.434000
3215.666667	20.555000	1.369000
3216.000000	19.994000	2.082000
3216.333333	20.839000	1.862000
3216.666667	20.551000	1.766000
3217.000000	22.391000	1.495000
3217.333333	20.395000	1.688000
3217.666667	22.020000	1.284000
3218.000000	20.398000	1.951000
3218.333333	20.430000	1.603000
3218.666667	20.874000	1.801000
3219.000000	21.709000	1.600000
3219.333333	22.020000	1.763000
3219.666667	21.326000	1.848000
3220.000000	19.274000	1.913000
3220.333333	21.000000	1.430000
3220.666667	21.236000	1.683000
3221.000000	21.156000	1.877000
3221.333333	20.264000	1.773000
3221.666667	20.311000	1.592000
3222.000000	20.928000	1.796000
3222.333333	21.489000	1.712000
3222.666667	19.901000	1.837000
3223.000000	20.706000	1.681000
3223.333333	19.714000	1.800000
3223.666667	20.487000	1.528000
3224.000000	19.454000	1.383000
3224.333333	21.418000	1.876000
3224.666667	21.133000	2.142000
3225.000000	21.740000	1.544000
3225.333333	20.704000	1.246000
3225.666667	21.469000	1.922000
3226.000000	21.395000	1.348000
3226.333333	21.428000	1.684000
3226.666667	20.462000	1.558000
3227.000000	19.178000	1.843000
3227.333333	19.983000	1.913000
3227.666667	19.893000	2.292000
3228.000000	22.846000	2.277000
3228.333333	22.002000	1.975000
3228.666667	21.531000	1.488000
3229.000000	21.023000	1.396000
3229.333333	21.336000	1.836000
3229.666667	21.563000	1.221000
3230.000000	20.740000	1.692000
3230.333333	20.384000	1.894000
3230.666667	21.063000	1.853000
3231.000000	20.147000	1.800000
3231.333333	21.675000	1.681000
3231.666667	20.820000	1.774000
3232.000000	20.912000	1.560000
3232.333333	21.135000	1.806000
3232.666667	20.897000	1.828000
3233.000000	21.485000	1.451000
3233.333333	22.198000	1.710000
3233.666667	20.163000	1.557000
3234.000000	21.266000	1.496000
3234.333333	21.666000	1.891000
3234.666667	22.478000	1.785000
3235.000000	21.070000	1.605000
3235.333333	21.592000	1.720000
3235.666667	21.494000	2.088000
3236.000000	20.937000	1.234000
3236.333333	21.136000	2.137000
3236.666667	22.741000	2.169000
3237.000000	20.601000	1.284000
3237.333333	21.180000	1.604000
3237.666667	20.437000	1.621000
3238.000000	21.625000	1.656000
3238.333333	20.582000	1.585000
3238.666667	21.454000	1.822000
3239.000000	20.208000	2.017000
3239.333333	21.595000	1.726000
3239.666667	21.506000	1.699000
3240.000000	20.242000	1.772000
3240.333333	21.664000	1.672000
3240.666667	21.785000	1.542000
3241.000000	21.552000	1.636000
3241.333333	21.617000	1.786000
3241.666667	22.462000	1.865000
3242.000000	21.228000	1.964000
3242.333333	21.407000	1.588000
3242.666667	20.476000	1.835000
3243.000000	20.905000	1.659000
3243.333333	18.685000	1.640000
3243.666667	20.190000	1.642000
3244.000000	21.647000	1.750000
3244.333333	19.858000	1.519000
3244.666667	19.993000	1.864000
3245.000000	20.327000	1.724000
3245.333333	21.722000	1.245000
3245.666667	20.553000	1.598000
3246.000000	21.396000	1.630000
3246.333333	21.436000	1.870000
3246.666667	20.799000	1.664000
3247.000000	20.096000	1.559000
3247.333333	20.776000	1.339000
3247.666667	20.337000	1.506000
3248.000000	20.764000	1.912000
3248.333333	20.587000	1.289000
3248.666667	21.604000	1.803000
3249.000000	21.137000	1.305000
3249.333333	20.692000	1.662000
3249.666667	21.219000	1.759000
3250.000000	19.428000	1.617000
3250.333333	20.190000	1.750000
3250.666667	21.294000	1.994000
3251.000000	21.890000	2.014000
3251.333333	20.855000	1.701000
3251.666667	20.498000	2.031000
3252.000000	21.503000	2.013000
3252.333333	22.370000	1.748000
3252.666667	20.622000	1.406000
3253.000000	19.750000	1.727000
3253.333333	20.028000	1.691000
3253.666667	21.441000	1.500000
3254.000000	20.716000	1.708000
3254.333333	20.370000	1.804000
3254.666667	21.778000	1.174000
3255.000000	22.999000	1.501000
3255.333333	20.489000	1.546000
3255.666667	20.660000	1.971000
3256.000000	21.964000	1.424000
3256.333333	21.650000	1.920000
3256.666667	19.669000	1.511000
3257.000000	20.624000	1.498000
3257.333333	20.925000	1.773000
3257.666667	21.818000	1.819000
3258.000000	20.994000	1.703000
3258.333333	20.146000	1.562000
3258.666667	21.521000	1.696000
3259.000000	20.925000	1.618000
3259.333333	22.208000	1.893000
3259.666667	21.206000	1.590000
3260.000000	21.091000	1.933000
3260.333333	21.409000	1.726000
3260.666667	20.986000	1.790000
3261.000000	20.524000	2.000000
3261.333333	20.946000	1.864000
3261.666667	21.784000	1.643000
3262.000000	20.806000	1.801000
3262.333333	19.992000	1.569000
3262.666667	21.320000	1.762000
3263.000000	21.809000	1.498000
3263.333333	20.793000	1.666000
3263.666667	21.740000	1.574000
3264.000000	20.208000	1.784000
3264.333333	21.738000	1.783000
3264.666667	21.326000	1.797000
3265.000000	21.146000	1.555000
3265.333333	22.088000	1.829000
3265.666667	19.407000	1.517000
3266.000000	20.160000	1.790000
3266.333333	21.050000	1.750000
3266.666667	20.889000	1.678000
3267.000000	21.531000	1.815000
3267.333333	22.102000	1.770000
3267.666667	20.220000	1.628000
3268.000000	20.756000	1.612000
3268.333333	21.320000	1.629000
3268.666667	20.801000	1.991000
3269.000000	19.980000	1.681000
3269.333333	21.472000	1.986000
3269.666667	20.906000	1.822000
3270.000000	22.274000	1.502000
3270.333333	20.430000	1.631000
3270.666667	20.723000	1.474000
3271.000000	20.883000	1.604000
3271.333333	20.107000	1.647000
3271.666667	22.188000	1.797000
3272.000000	20.445000	1.775000
3272.333333	20.147000	1.922000
3272.666667	20.243000	1.608000
3273.000000	21.707000	1.792000
3273.333333	20.990000	1.482000
3273.666667	20.854000	2.039000
3274.000000	21.527000	1.807000
3274.333333	19.858000	1.552000
3274.666667	21.696000	1.729000
3275.000000	21.749000	1.467000
3275.333333	22.128000	1.916000
3275.666667	20.200000	1.819000
3276.000000	20.966000	1.737000
3276.333333	21.498000	1.660000
3276.666667	20.670000	1.518000
3277.000000	21.706000	1.424000
3277.333333	20.316000	1.810000
3277.666667	20.610000	1.802000
3278.000000	21.269000	1.931000
3278.333333	20.280000	1.743000
3278.666667	20.825000	1.630000
3279.000000	21.941000	1.785000
3279.333333	21.617000	1.135000
3279.666667	20.092000	1.896000
3280.000000	21.574000	1.639000
3280.333333	21.287000	1.323000
3280.666667	19.349000	1.348000
3281.000000	19.715000	1.632000
3281.333333	20.491000	1.678000
3281.666667	21.029000	1.637000
3282.000000	20.047000	1.343000
3282.333333	20.841000	1.861000
3282.666667	20.888000	1.789000
3283.000000	20.273000	1.492000
3283.333333	20.541000	1.862000
3283.666667	20.747000	1.703000
3284.000000	21.671000	1.423000
3284.333333	20.732000	1.651000
3284.666667	22.785000	1.634000
3285.000000	20.855000	1.622000
3285.333333	20.003000	1.767000
3285.666667	21.158000	2.069000
3286.000000	21.818000	1.531000
3286.333333	19.940000	1.946000
3286.666667	21.277000	1.770000
3287.000000	20.768000	1.692000
3287.333333	20.681000	1.924000
3287.666667	22.054000	1.965000
3288.000000	21.826000	2.127000
3288.333333	20.755000	1.756000
3288.666667	20.183000	1.599000
3289.000000	21.542000	1.837000
3289.333333	21.596000	1.850000
3289.666667	22.053000	1.901000
3290.000000	21.444000	1.590000
3290.333333	21.417000	1.759000
3290.666667	21.345000	1.522000
3291.000000	21.635000	1.683000
3291.333333	18.547000	1.677000
3291.666667	21.170000	1.807000
3292.000000	21.727000	1.689000
3292.333333	20.308000	1.708000
3292.666667	19.886000	1.744000
3293.000000	21.435000	1.667000
3293.333333	20.792000	1.525000
3293.666667	22.452000	1.661000
3294.000000	21.262000	1.729000
3294.333333	20.836000	1.632000
3294.666667	20.280000	1.599000
3295.000000	20.928000	1.477000
3295.333333	20.517000	1.522000
3295.666667	20.958000	1.644000
3296.000000	20.644000	1.759000
3296.333333	20.246000	1.961000
3296.666667	20.559000	1.959000
3297.000000	19.144000	1.444000
3297.333333	20.298000	1.637000
3297.666667	21.136000	1.823000
3298.000000	21.310000	1.545000
3298.333333	21.378000	1.536000
3298.666667	21.523000	1.792000
3299.000000	19.332000	1.568000
3299.333333	20.208000	1.624000
3299.666667	19.438000	1.631000
3300.000000	20.553000	1.595000
3300.333333	21.086000	1.291000
3300.666667	21.820000	1.679000
3301.000000	21.979000	1.463000
3301.333333	20.228000	1.494000
3301.666667	21.454000	1.794000
3302.000000	20.477000	1.401000
3302.333333	19.308000	1.518000
3302.666667	21.651000	1.829000
3303.000000	21.077000	1.787000
3303.333333	22.477000	1.964000
3303.666667	21.297000	1.804000
3304.000000	20.734000	1.496000
3304.333333	20.383000	1.646000
3304.666667	20.737000	2.001000
3305.000000	22.315000	1.727000
3305.333333	19.568000	1.525000
3305.666667	22.333000	1.520000
3306.000000	20.628000	1.454000
3306.333333	20.504000	2.031000
3306.666667	20.774000	1.587000
3307.000000	22.401000	2.010000
3307.333333	20.671000	1.806000
3307.666667	18.964000	1.529000
3308.000000	20.684000	1.580000
3308.333333	21.024000	2.074000
3308.666667	23.218000	1.520000
3309.000000	20.025000	2.068000
3309.333333	20.684000	1.728000
3309.666667	20.434000	1.642000
3310.000000	21.019000	1.637000
3310.333333	21.297000	1.396000
3310.666667	21.341000	1.567000
3311.000000	19.874000	1.429000
3311.333333	21.779000	2.006000
3311.666667	21.177000	1.666000
3312.000000	20.547000	1.823000
3312.333333	21.888000	1.733000
3312.666667	19.795000	1.517000
3313.000000	20.615000	1.612000
3313.333333	20.551000	1.783000
3313.666667	21.042000	1.324000
3314.000000	21.058000	1.658000
3314.333333	21.155000	1.481000
3314.666667	21.923000	1.758000
3315.000000	22.076000	2.047000
3315.333333	20.220000	1.618000
3315.666667	21.910000	1.713000
3316.000000	21.272000	1.732000
3316.333333	20.921000	2.055000
3316.666667	20.439000	1.916000
3317.000000	20.581000	1.426000
3317.333333	22.302000	1.986000
3317.666667	21.525000	1.650000
3318.000000	21.863000	23.495000
3318.333333	19.968000	20.399000
3318.666667	20.884000	22.338000
3319.000000	20.675000	20.683000
3319.333333	22.054000	21.273000
3319.666667	21.633000	21.874000
3320.000000	19.933000	22.605000
3320.333333	22.244000	20.377000
3320.666667	22.589000	22.007000
3321.000000	22.737000	60.035000
3321.333333	21.496000	63.267000
3321.666667	20.784000	62.942000
3322.000000	21.068000	61.470000
3322.333333	22.762000	60.399000
3322.666667	21.270000	60.883000
3323.000000	19.844000	63.263000
3323.333333	21.627000	60.722000
3323.666667	21.759000	60.085000
3324.000000	21.281000	1.589000
3324.333333	20.427000	1.582000
3324.666667	20.076000	1.846000
3325.000000	20.669000	1.609000
3325.333333	20.498000	1.927000
3325.666667	20.450000	1.596000
3326.000000	21.203000	1.488000
3326.333333	21.042000	1.805000
3326.666667	19.882000	1.730000
3327.000000	20.594000	1.957000
3327.333333	20.652000	1.814000
3327.666667	20.438000	1.613000
3328.000000	20.584000	1.996000
3328.333333	20.938000	1.885000
3328.666667	20.766000	1.450000
3329.000000	21.645000	1.788000
3329.333333	21.275000	2.095000
3329.666667	21.170000	1.190000
3330.000000	21.989000	1.455000
3330.333333	20.717000	1.567000
3330.666667	21.882000	1.816000
3331.000000	20.978000	1.574000
3331.333333	21.348000	1.257000
3331.666667	21.662000	1.636000
3332.000000	21.488000	1.886000
3332.333333	21.619000	1.424000
3332.666667	20.206000	1.714000
3333.000000	19.600000	1.707000
3333.333333	20.313000	1.836000
3333.666667	22.238000	1.773000
3334.000000	21.372000	1.477000
3334.333333	20.354000	1.471000
3334.666667	22.120000	1.833000
3335.000000	20.797000	1.790000
3335.333333	20.020000	1.717000
3335.666667	20.474000	1.729000
3336.000000	21.057000	1.767000
3336.333333	21.053000	1.618000
3336.666667	21.612000	1.496000
3337.000000	21.019000	1.412000
3337.333333	21.036000	1.626000
3337.666667	22.416000	1.629000
3338.000000	20.367000	1.646000
3338.333333	61.070000	1.655000
3338.666667	62.731000	1.549000
3339.000000	62.561000	1.714000
3339.333333	62.230000	1.656000
3339.666667	62.345000	1.555000
3340.000000	62.958000	2.024000
3340.333333	63.276000	2.099000
3340.666667	62.513000	1.404000
3341.000000	61.768000	1.564000
3341.333333	21.754000	1.595000
3341.666667	21.089000	1.514000
3342.000000	21.554000	1.964000
3342.333333	19.858000	1.924000
3342.666667	21.541000	1.869000
3343.000000	20.236000	1.543000
3343.333333	20.966000	1.674000
3343.666667	20.806000	1.688000
3344.000000	20.404000	1.940000
3344.333333	21.485000	1.717000
3344.666667	19.965000	1.628000
3345.000000	21.385000	1.861000
3345.333333	20.339000	1.519000
3345.666667	20.442000	1.983000
3346.000000	19.990000	1.938000
3346.333333	21.801000	1.810000
3346.666667	20.787000	1.494000
3347.000000	20.019000	1.569000
3347.333333	21.868000	1.971000
3347.666667	20.924000	1.611000
3348.000000	21.201000	1.717000
3348.333333	20.657000	1.662000
3348.666667	20.528000	1.776000
3349.000000	22.533000	1.785000
3349.333333	20.676000	2.056000
3349.666667	21.560000	1.825000
3350.000000	20.707000	1.853000
3350.333333	20.641000	1.716000
3350.666667	21.588000	1.780000
3351.000000	21.339000	2.021000
3351.333333	20.593000	1.419000
3351.666667	19.915000	2.129000
3352.000000	20.826000	1.582000
3352.333333	22.202000	2.050000
3352.666667	19.470000	1.583000
3353.000000	20.592000	2.011000
3353.333333	21.568000	1.977000
3353.666667	20.898000	1.625000
3354.000000	20.490000	1.723000
3354.333333	21.482000	1.603000
3354.666667	21.669000	1.752000
3355.000000	20.964000	1.582000
3355.333333	21.146000	1.804000
3355.666667	21.155000	2.035000
3356.000000	21.057000	1.716000
3356.333333	21.666000	1.465000
3356.666667	19.335000	1.292000
3357.000000	22.037000	1.278000
3357.333333	21.866000	1.541000
3357.666667	20.291000	2.004000
3358.000000	21.470000	2.030000
3358.333333	21.103000	1.574000
3358.666667	19.150000	1.469000
3359.000000	21.093000	1.970000
3359.333333	19.850000	1.796000
3359.666667	21.327000	1.856000
3360.000000	20.451000	1.868000
3360.333333	20.711000	1.745000
3360.666667	20.566000	1.997000
3361.000000	21.065000	2.018000
3361.333333	21.312000	1.675000
3361.666667	20.609000	1.567000
3362.000000	21.195000	1.414000
3362.333333	20.298000	1.431000
3362.666667	20.188000	1.708000
3363.000000	19.943000	1.625000
3363.333333	20.142000	1.824000
3363.666667	20.503000	1.546000
3364.000000	21.602000	1.564000
3364.333333	21.645000	1.704000
3364.666667	20.659000	1.646000
3365.000000	20.879000	1.927000
3365.333333	20.710000	1.928000
3365.666667	20.346000	1.694000
3366.000000	20.771000	1.825000
3366.333333	20.262000	1.563000
3366.666667	21.940000	1.695000
3367.000000	21.912000	1.553000
3367.333333	20.866000	1.761000
3367.666667	20.404000	1.443000
3368.000000	20.987000	1.671000
3368.333333	18.935000	2.021000
3368.666667	21.292000	1.779000
3369.000000	21.913000	1.724000
3369.333333	21.078000	2.071000
3369.666667	23.273000	1.536000
3370.000000	21.556000	1.760000
3370.333333	21.157000	1.775000
3370.666667	22.058000	1.602000
3371.000000	22.295000	1.806000
3371.333333	19.947000	2.002000
3371.666667	21.001000	1.427000
3372.000000	21.998000	1.843000
3372.333333	19.926000	1.770000
3372.666667	20.380000	1.789000
3373.000000	22.117000	1.639000
3373.333333	21.382000	1.671000
3373.666667	18.828000	1.607000
3374.000000	21.598000	1.843000
3374.333333	21.013000	1.806000
3374.666667	20.725000	1.426000
3375.000000	22.478000	1.792000
3375.333333	21.340000	1.794000
3375.666667	21.790000	1.895000
3376.000000	20.695000	1.573000
3376.333333	21.798000	1.825000
3376.666667	20.284000	1.576000
3377.000000	20.594000	1.646000
3377.333333	21.671000	2.016000
3377.666667	21.242000	1.530000
3378.000000	20.160000	1.883000
3378.333333	20.862000	1.883000
3378.666667	21.351000	1.889000
3379.000000	21.894000	1.509000
3379.333333	20.127000	1.929000
3379.666667	21.501000	1.723000
3380.000000	21.309000	1.648000
3380.333333	19.386000	1.456000
3380.666667	20.776000	2.076000
3381.000000	20.561000	1.768000
3381.333333	20.933000	1.411000
3381.666667	21.772000	1.795000
3382.000000	21.290000	1.634000
3382.333333	21.003000	1.589000
3382.666667	21.092000	1.213000
3383.000000	21.058000	1.860000
3383.333333	20.986000	1.474000
3383.666667	21.635000	1.640000
3384.000000	22.038000	1.688000
3384.333333	21.095000	1.588000
3384.666667	20.202000	1.745000
3385.000000	20.252000	1.659000
3385.333333	21.292000	1.837000
3385.666667	21.038000	2.105000
3386.000000	20.004000	1.393000
3386.333333	20.409000	1.893000
